"AthleteID","FirstName","LastName","DateOfBirth","Gender","Country"
19342,"Sergey","Syrtsov",1966/10/25 0:00:00,,"URS"
19343,"Natalia","Shipilova",1979/12/31 0:00:00,"Female","RUS"
19344,"Giya","Sissaouri",1971/4/15 0:00:00,,"CAN"
19345,"Kate","Slatter",1971/11/10 0:00:00,"Female","AUS"
19346,"Ulf","Sterner",1941/2/11 0:00:00,,"SWE"
19347,"Randy","Smyth",1954/7/5 0:00:00,,"USA"
19348,"John","Stack",1924/3/22 0:00:00,"Male","USA"
19349,"Jarom¨ªr","Sindel",1959/11/30 0:00:00,,"CZE"
19350,"K¨¢roly","Szittya",1918/6/18 0:00:00,,"HUN"
19351,"Arno","Saarinen",1884/9/11 0:00:00,,"FIN"
19352,"Eduard","Sibiryakov",1941/11/27 0:00:00,"Male","URS"
19353,"Svenja","Schlicht",1967/6/26 0:00:00,"Female","FRG"
19354,"Boris","Shakhlin",1932/1/27 0:00:00,"Male","URS"
19355,"Tetyana","Shynkarenko",1978/10/26 0:00:00,"Female","UKR"
19356,"Jouko","Salom?ki",1962/8/26 0:00:00,,"FIN"
19357,"Carlo","Silipo",1971/9/10 0:00:00,,"ITA"
19358,"Petra","Schneider",1963/1/11 0:00:00,"Female","GDR"
19359,"Olav","Sundal",1899/8/8 0:00:00,,"NOR"
19360,"Hermine","Stindt",1888/1/3 0:00:00,"Female","GER"
19361,"Joseph","Sullivan",1901/1/8 0:00:00,,"CAN"
19362,"Benjamin","Spock",1903/5/2 0:00:00,"Male","USA"
19363,"Lajos","Somodi",1928/12/4 0:00:00,,"HUN"
19364,"L¨¢szl¨®","S¨¢rosi",1946/10/12 0:00:00,,"HUN"
19365,"Helen","Schifano",1922/4/13 0:00:00,"Female","USA"
19366,"Jens","Salvesen",1883/9/8 0:00:00,,"NOR"
19367,"Emile","Sacr¨¦",,,"FRA"
19368,"Forrest","Smithson",1881/9/26 0:00:00,"Male","USA"
19369,"Willi","Stadel",1912/7/9 0:00:00,,"GER"
19370,"Cesare","Salvadori",1941/9/22 0:00:00,,"ITA"
19371,"Aino-Kaisa","Saarinen",1979/2/1 0:00:00,"Female","FIN"
19372,"Anders","S?dergren",1977/5/17 0:00:00,"Male","SWE"
19373,"Giorgio","Santelli",1897/11/25 0:00:00,,"ITA"
19374,"Gian","Simmen",1977/2/19 0:00:00,"Male","SUI"
19375,"Hannu","Siitonen",1949/3/18 0:00:00,"Male","FIN"
19376,"Seyyed Shamseddin","Seyyedabbasi",1943/2/5 0:00:00,,"IRI"
19377,"Natalya","Shive",1963/4/30 0:00:00,"Female","URS"
19378,"Jay","Silvester",1937/8/27 0:00:00,"Male","USA"
19379,"Jan","Sch?fer",1974/10/18 0:00:00,"Male","GER"
19380,"Hubertus","Schmidt",1959/10/8 0:00:00,,"GER"
19381,"William","Seagrove",1898/7/2 0:00:00,,"GBR"
19382,"Hartmut","Schreiber",1944/1/28 0:00:00,"Male","GDR"
19383,"Philipp","Schoch",1979/10/12 0:00:00,"Male","SUI"
19384,"Archie","Stinchcombe",1912/11/17 0:00:00,,"GBR"
19385,"Frank","Schaffer",1958/10/23 0:00:00,"Male","GDR"
19386,"Adrian","Smith",1936/10/5 0:00:00,"Male","USA"
19387,"Nina","Song",1980/4/7 0:00:00,"Female","CHN"
19388,"Angela","Schneider",1959/10/28 0:00:00,"Female","CAN"
19389,"Tatyana","Stetsenko",1957/2/7 0:00:00,"Female","URS"
19390,"Guglielmo","Segato",1906/3/22 0:00:00,"Male","ITA"
19391,"Ruth","Svedberg",1903/4/14 0:00:00,"Female","SWE"
19392,"Ben","Solomon",1885/3/8 0:00:00,,"GBR"
19393,"Alexandre","Svetlichnyi",1972/8/23 0:00:00,,"UKR"
19394,"Albert","S¨¦guin",,,"FRA"
19395,"Vitaly","Shcherbo",1972/1/13 0:00:00,"Male","BLR"
19396,"Frantisek","Sevc¨ªk",1942/1/11 0:00:00,,"CZE"
19397,"Jane","Swagerty",1951/7/30 0:00:00,"Female","USA"
19398,"Taner","Sagir",1985/3/13 0:00:00,,"TUR"
19399,"Guo","Shuang",,"Female","CHN"
19400,"Johanna","Sj?berg",1978/3/8 0:00:00,"Female","SWE"
19401,"Genrikh","Sidorenkov",1931/8/11 0:00:00,,"URS"
19402,"J¨²lius","Strnisko",1958/8/6 0:00:00,,"CZE"
19403,"Sybille","Sch?nrock",1964/7/28 0:00:00,"Female","GDR"
19404,"Carlos","Salas",1955/10/10 0:00:00,"Male","CUB"
19405,"George","Southall",1907/7/17 0:00:00,"Male","GBR"
19406,"Erich","Siebert",1910/5/7 0:00:00,,"GER"
19407,"Ivan","Santek",1932/4/23 0:00:00,,"YUG"
19408,"J¨®zef","Szmidt",1935/3/28 0:00:00,"Male","POL"
19409,"Matt","Schnobrich",1978/11/12 0:00:00,"Male","USA"
19410,"Eugen","Schmidt",1862/2/17 0:00:00,,"DEN"
19411,"Sigita","Strecen-Mazeikaite",1958/9/24 0:00:00,"Female","URS"
19412,"Vassili","Stepanov",1927/5/28 0:00:00,,"URS"
19413,"Andreas","Stadler",1896/7/31 0:00:00,,"AUT"
19414,"Kay Arne","Stenshjemmet",1953/8/9 0:00:00,"Male","NOR"
19415,"Viktor","Sokolov",1954/4/24 0:00:00,"Male","URS"
19416,"Liisa","Suihkonen",1943/9/27 0:00:00,"Female","FIN"
19417,"Viktor","Savchenko",1952/9/17 0:00:00,,"URS"
19418,"Dietmar","Schauerhammer",1955/8/12 0:00:00,,"GDR"
19419,"Cael","Sanderson",1979/6/20 0:00:00,"Male","USA"
19420,"Karlo","Stipanic",1941/12/8 0:00:00,,"YUG"
19421,"Kjell","S?bak",1957/6/21 0:00:00,"Male","NOR"
19422,"Emma","Snowsill",,"Female","AUS"
19423,"Beata","Sokolowska",1974/1/10 0:00:00,"Female","POL"
19424,"Boris","Selitsky",1938/9/22 0:00:00,,"URS"
19425,"Leevan","Sands",,"Male","BAH"
19426,"Ulrich","Schreck",1962/3/11 0:00:00,"Male","FRG"
19427,"Jury","Sukhorukov",,,"UKR"
19428,"Seung-Mo","Shon",1980/7/1 0:00:00,"Male","KOR"
19429,"Kiko","S¨¢nchez",1965/9/19 0:00:00,"Male","ESP"
19430,"Tetyana","Samolenko",1961/8/12 0:00:00,"Female","URS"
19431,"Andrej","Socaci",1966/6/19 0:00:00,,"ROM"
19432,"Dito","Shanidze",1937/2/8 0:00:00,,"URS"
19433,"John","Stockton",1962/3/26 0:00:00,"Male","USA"
19434,"Emiko","Suzuki",1981/11/12 0:00:00,"Female","JPN"
19435,"John","S?rensen",1934/10/5 0:00:00,"Male","DEN"
19436,"Yurik","Sarkisyan",1961/8/14 0:00:00,,"URS"
19437,"Andrey","Shuvalov",1965/1/8 0:00:00,,"URS"
19438,"Julio","Sieburger",1892/3/5 0:00:00,,"ARG"
19439,"Ralf","Schulenberg",1949/8/15 0:00:00,,"GDR"
19440,"Dwight","Stones",1953/12/6 0:00:00,"Male","USA"
19441,"Wolfgang","Staudinger",1963/9/8 0:00:00,"Male","FRG"
19442,"Nicole","Stevenson",1971/6/24 0:00:00,"Female","AUS"
19443,"Elizabeth","Smylie",1963/4/11 0:00:00,"Female","AUS"
19444,"Sandra","Saric",,"Female","CRO"
19445,"Roman","Schurenko",1976/9/14 0:00:00,"Male","UKR"
19446,"Dmitri","Stratan",1975/1/24 0:00:00,"Male","RUS"
19447,"Malcolm","Spence",1936/1/2 0:00:00,"Male","JAM"
19448,"Malcolm","Spence",1937/9/4 0:00:00,"Male","SAF"
19449,"Hezekiel","Sepeng",1974/6/30 0:00:00,"Male","RSA"
19450,"Carl-Erik","Svensson",1891/2/20 0:00:00,,"SWE"
19451,"Tatyana","Sadovskaya",1966/4/3 0:00:00,"Female","URS"
19452,"Benny","S?dergren",1948/6/23 0:00:00,"Male","SWE"
19453,"Marco","Solfrini",1958/1/30 0:00:00,"Male","ITA"
19454,"Angie","Skirving",1981/2/1 0:00:00,"Female","AUS"
19455,"Elvira","Seroczynska",1931/5/1 0:00:00,"Female","POL"
19456,"Susanne","Schuster",1963/5/9 0:00:00,"Female","FRG"
19457,"G¨¹nther","Schumacher",1949/6/27 0:00:00,"Male","FRG"
19458,"Christian","Schulte",1975/8/17 0:00:00,"Male","GER"
19459,"Lauri","Silvennoinen",1916/11/7 0:00:00,"Male","FIN"
19460,"Paul","Schockem?hle",1945/3/22 0:00:00,,"FRG"
19461,"Ilaria","Salvatori",1979/2/5 0:00:00,"Female","ITA"
19462,"Dana","Schoenfield",1953/8/13 0:00:00,"Female","USA"
19463,"Hans","Sennewald",1961/9/12 0:00:00,"Male","GER"
19464,"Randy","Smith",1965/7/15 0:00:00,,"CAN"
19465,"Rie","Sato",1980/8/14 0:00:00,"Female","JPN"
19466,"Christel","Steffin",1940/4/4 0:00:00,"Female","GDR"
19467,"Tom","Seeberg",1860/2/17 0:00:00,,"NOR"
19468,"John","Sibbit",1895/3/4 0:00:00,,"GBR"
19469,"Eckhardt","Schultz",1964/12/12 0:00:00,"Male","FRG"
19470,"Herbert","Smith",1879/11/22 0:00:00,,"GBR"
19471,"Finn","Schiander",1898/5/7 0:00:00,,"NOR"
19472,"Luca","Scribani Rossi",1960/12/29 0:00:00,,"ITA"
19473,"F¨¦lix","Ses¨²maga",1898/10/12 0:00:00,,"ESP"
19474,"John","Sandblom",1871/7/6 0:00:00,,"SWE"
19475,"Katsumi","Shibata",,"Male","JPN"
19476,"Beata","Siti",1973/9/23 0:00:00,"Female","HUN"
19477,"Vladimir","Shmelyov",1946/8/31 0:00:00,,"URS"
19478,"Shinichi","Sato",1965/8/7 0:00:00,,"JPN"
19479,"Irina","Shilova",1960/2/22 0:00:00,"Female","URS"
19480,"Eduard","Streltsov",1937/7/21 0:00:00,,"URS"
19481,"Beat","Seitz",1973/10/28 0:00:00,,"SUI"
19482,"Randhir","Singh Gentle",1922/9/22 0:00:00,"Male","IND"
19483,"Erich","Sch?rer",1946/9/1 0:00:00,,"SUI"
19484,"Edwin","Skinner",1940/10/15 0:00:00,"Male","TRI"
19485,"Fred","Scarlett",1975/4/29 0:00:00,"Male","GBR"
19486,"Diego","Simeone",1970/4/28 0:00:00,"Male","ARG"
19487,"Andrey","Smirnov",1957/4/11 0:00:00,"Male","URS"
19488,"Oleg","Stepanov",1939/12/10 0:00:00,"Male","URS"
19489,"Holger","Seebach",1922/3/17 0:00:00,,"DEN"
19490,"Zolt¨¢n","Sztanity",1954/2/1 0:00:00,"Male","HUN"
19491,"Stanislav","Stepashkin",1940/9/1 0:00:00,,"URS"
19492,"Jenni","Screen",1982/2/26 0:00:00,"Female","AUS"
19493,"Staciana","Stitts",1981/9/12 0:00:00,"Female","USA"
19494,"Ilmari","Salminen",1902/9/21 0:00:00,"Male","FIN"
19495,"Sergey","Shelpakov",1956/9/18 0:00:00,"Male","URS"
19496,"Thomas","Springel",1959/5/15 0:00:00,"Male","FRG"
19497,"Alex","Schwazer",,"Male","ITA"
19498,"Sylvia","Sperber",1965/2/9 0:00:00,"Female","FRG"
19499,"Antoni","Szymanowski",1951/1/13 0:00:00,,"POL"
19500,"Gheorghe","Simionov",1950/6/4 0:00:00,"Male","ROM"
19501,"Duane","Swanson",1913/8/23 0:00:00,"Male","USA"
19502,"Myeong-Seob","Song",1984/6/29 0:00:00,"Male","KOR"
19503,"Warren","Sprout",1874/2/3 0:00:00,,"USA"
19504,"Luka","Spik",1979/2/9 0:00:00,"Male","SLO"
19505,"Edward","Smouha",1908/12/17 0:00:00,"Male","GBR"
19506,"Christian","Schenk",1965/2/9 0:00:00,"Male","GDR"
19507,"Ayelen","Stepnik",1975/11/22 0:00:00,"Female","ARG"
19508,"Ludwig","Schuberth",1911/7/24 0:00:00,"Male","AUT"
19509,"Hilda","Strike",1910/9/1 0:00:00,"Female","CAN"
19510,"Kelly","Stephens",1983/6/4 0:00:00,"Female","USA"
19511,"Nils","Skoglund",1906/8/15 0:00:00,"Male","SWE"
19512,"Steve","Smith",1969/3/31 0:00:00,"Male","USA"
19513,"Steven","Smith",1962/11/22 0:00:00,,"GBR"
19514,"Steve","Smith",1973/3/29 0:00:00,"Male","GBR"
19515,"Vladimir","Shamenko",1972/8/8 0:00:00,,"UKR"
19516,"Sigf¨²s","Siguresson",1900/1/1 0:00:00,,"ICE"
19517,"Mark","Schultz",1960/10/26 0:00:00,,"USA"
19518,"Katja","Seizinger",1972/5/10 0:00:00,"Female","GER"
19519,"Ghada","Shouaa",1973/9/10 0:00:00,"Female","SYR"
19520,"Oxana","Slivenko",,"Female","RUS"
19521,"Milan","Srejber",1963/12/30 0:00:00,"Male","CZE"
19522,"Anna","Seaton",1964/2/12 0:00:00,"Female","USA"
19523,"Ivar","Sj?lin",1918/9/28 0:00:00,,"SWE"
19524,"Andriy","Serdinov",1982/11/17 0:00:00,"Male","UKR"
19525,"Yury","Salnikov",1950/6/6 0:00:00,,"URS"
19526,"Annette","Skotvoll",1968/9/1 0:00:00,"Female","NOR"
19527,"Herbert","Schmidt",1914/1/28 0:00:00,"Male","GER"
19528,"Ronaldo Morais","Silva",1962/7/10 0:00:00,,"BRA"
19529,"Toshiharu","Sato",1969/3/19 0:00:00,,"JPN"
19530,"Harry","Storz",1904/3/3 0:00:00,"Male","GER"
19531,"Shamil","Serikov",1956/3/5 0:00:00,,"URS"
19532,"Karen","Stives",1950/11/3 0:00:00,,"USA"
19533,"Stasis","Saparnis",1939/10/2 0:00:00,,"URS"
19534,"Bud","Spencer",1906/10/14 0:00:00,"Male","USA"
19535,"Christine","Seufert",1957/1/13 0:00:00,"Female","USA"
19536,"Reginald","Smith",1905/1/7 0:00:00,,"CAN"
19537,"Jury","Shevtsov",1959/12/16 0:00:00,"Male","URS"
19538,"Hubert","Skrzypczak",1943/9/29 0:00:00,,"POL"
19539,"Vitaly","Samoylov",1962/4/19 0:00:00,,"URS"
19540,"Charles","Scott",,,"GBR"
19541,"Charles","Scott",1948/12/15 0:00:00,"Male","USA"
19542,"Luciano","Savorini",1885/10/3 0:00:00,,"ITA"
19543,"Angela","Steinbach",1955/3/31 0:00:00,"Female","FRG"
19544,"Juhani","Suutarinen",1943/5/24 0:00:00,"Male","FIN"
19545,"Saulius","Stombergas",1973/12/14 0:00:00,"Male","LTU"
19546,"Soare","Sterian",,,"ROM"
19547,"Seung-Tae","Song",1972/1/3 0:00:00,"Male","KOR"
19548,"Davyd","Saldadze",1978/2/15 0:00:00,,"UKR"
19549,"Max","Sciandri",1967/2/15 0:00:00,"Male","GBR"
19550,,"Siegenthaler",,,"SUI"
19551,"L¨¦on","S¨¦e",,,"FRA"
19552,"Herold","Sakata",1920/7/1 0:00:00,,"USA"
19553,"Oleg","Saitov",1974/5/26 0:00:00,,"RUS"
19554,"Jean","Saint-Fort Paillard",1913/8/4 0:00:00,,"FRA"
19555,"Rene","Schwall",1971/1/28 0:00:00,,"GER"
19556,"Clyde","Scott",1924/8/29 0:00:00,"Male","USA"
19557,,"Schneeberger",,,"SUI"
19558,"Francisco","Soler",1970/3/5 0:00:00,,"ESP"
19559,"Joachim","Streich",1951/4/13 0:00:00,,"GDR"
19560,"Ralph","Spotts",1875/6/14 0:00:00,,"USA"
19561,"Hope","Solo",1981/7/30 0:00:00,"Female","USA"
19562,"Lewis","Sheldon",1874/6/9 0:00:00,"Male","USA"
19563,"Lucia","Sauca",1963/9/30 0:00:00,"Female","ROM"
19564,"Geovani","Silva",1964/4/6 0:00:00,,"BRA"
19565,"Adam","Smelczywski",1930/9/14 0:00:00,,"POL"
19566,"Trevor","Smith",1958/1/10 0:00:00,"Male","GBR"
19567,"Uwe","Sauer",1943/8/30 0:00:00,,"FRG"
19568,"Karine","Sergerie",,"Female","CAN"
19569,"Birger","S?rvik",1879/12/4 0:00:00,,"SWE"
19570,"Franz","Schachner",1950/7/20 0:00:00,"Male","AUT"
19571,"Andrew","Sudduth",1961/11/21 0:00:00,"Male","USA"
19572,"Rainer","Seifert",1947/12/10 0:00:00,"Male","FRG"
19573,"George","Simpson",1908/9/21 0:00:00,"Male","USA"
19574,"Claus","Schiprowski",1942/12/27 0:00:00,"Male","FRG"
19575,"Helen","Stephens",1918/2/3 0:00:00,"Female","USA"
19576,"Yasuyuki","Saigou",1972/8/30 0:00:00,,"JPN"
19577,"Wendy","Schaeffer",1974/9/16 0:00:00,,"AUS"
19578,"L¨¢szl¨®","Szabados",1911/4/11 0:00:00,"Male","HUN"
19579,"Esa","Seeste",1913/7/4 0:00:00,,"FIN"
19580,"Harry","Simon",,,"USA"
19581,"Torsten","Spanneberg",1975/4/13 0:00:00,"Male","GER"
19582,"?ke","Seyffarth",1919/12/15 0:00:00,"Male","SWE"
19583,"Branko","Strbac",1957/7/7 0:00:00,"Male","YUG"
19584,"Trilochan","Singh",,"Male","IND"
19585,"Anisoara","Stanciu-Cusmir",1962/6/28 0:00:00,"Female","ROM"
19586,"Iveta","Sr¨¢mkov¨¢",1963/10/1 0:00:00,"Female","CZE"
19587,"Vyacheslav","Starshinov",1940/5/6 0:00:00,,"URS"
19588,"Carel","Scharten",1878/3/14 0:00:00,,"NED"
19589,"Dmitry","Shevchenko",1967/11/13 0:00:00,"Male","RUS"
19590,"Guliko","Sagaradze",1939/3/21 0:00:00,,"URS"
19591,"Samuel","Schatzmann",1955/10/12 0:00:00,,"SUI"
19592,"Vicky","Sunohara",1970/5/18 0:00:00,"Female","CAN"
19593,"Jock","Sturrock",1915/5/14 0:00:00,,"AUS"
19594,"Jean","Stern",,,"FRA"
19595,"Egon","Svensson",1913/11/17 0:00:00,,"SWE"
19596,"Gesine","Schiel",1976/3/29 0:00:00,"Female","GER"
19597,"Josef","Suk",1874/1/4 0:00:00,,"CZE"
19598,"Gabriella","Szab¨®",1975/11/14 0:00:00,"Female","HUN"
19599,"Udham Kullar","Singh",1928/8/4 0:00:00,"Male","IND"
19600,"Leo","Sotorn¨ªk",1926/4/11 0:00:00,,"CZE"
19601,"Erik","S?tter-Lassen",1892/7/15 0:00:00,,"DEN"
19602,"Vladimir","Shkurikhin",1958/7/26 0:00:00,"Male","URS"
19603,"Craig","Sarner",1949/6/20 0:00:00,,"USA"
19604,"Jerome","Steever",,,"USA"
19605,"Stanley","Shoveller",1881/9/2 0:00:00,"Male","GBR"
19606,"Alena","Sidko",1979/10/20 0:00:00,"Female","RUS"
19607,"Uta","Schmuck",1949/8/19 0:00:00,"Female","GDR"
19608,"Jindrich","Svoboda",1952/9/14 0:00:00,,"CZE"
19609,"Laura","Schuler",1970/12/3 0:00:00,"Female","CAN"
19610,"Ludwig","Schweickert",1915/4/26 0:00:00,,"GER"
19611,"Arlie","Schardt",1895/4/24 0:00:00,,"USA"
19612,"Michiko","Shiokawa",1951/1/26 0:00:00,"Female","JPN"
19613,"Mamoru","Shiragami",1944/2/28 0:00:00,"Male","JPN"
19614,"Andreas","St?hle",1965/2/14 0:00:00,"Male","GDR"
19615,"Rolf","S?rensen",1965/4/20 0:00:00,"Male","DEN"
19616,"Emil","Sutor",1888/6/19 0:00:00,,"GER"
19617,"Wilfried","Soltau",1912/6/17 0:00:00,"Male","FRG"
19618,"Andr¨¢s","Szente",1939/12/10 0:00:00,"Male","HUN"
19619,"Doina","Staiculescu",1967/12/7 0:00:00,,"ROM"
19620,"Rainer","Strohbach",1958/4/17 0:00:00,"Male","GDR"
19621,"Viktor","Saneyev",1945/10/3 0:00:00,"Male","URS"
19622,"Galina","Shamray",1931/10/5 0:00:00,"Female","URS"
19623,"Hilde","Schrader",1910/1/4 0:00:00,"Female","GER"
19624,"J?rg","Spengler",1938/12/23 0:00:00,,"FRG"
19625,"Werner","St?ckl",1952/6/28 0:00:00,"Male","ROM"
19626,"Rodney","Soher",,,"GBR"
19627,"Joaquin","Solano",1913/6/2 0:00:00,,"MEX"
19628,"Gerhard","Schulz",1931/6/1 0:00:00,,"GDR"
19629,"Haakon","S?rvik",1886/10/31 0:00:00,,"SWE"
19630,"Zygfryd","Szoltysek",1942/10/24 0:00:00,,"POL"
19631,"Ingrid","Steen",1967/12/12 0:00:00,"Female","NOR"
19632,"Ricky","Subagja",1971/1/27 0:00:00,"Male","INA"
19633,"Cerstin","Schmidt",1963/3/5 0:00:00,"Female","GDR"
19634,"Ulf","Sundelin",1943/8/26 0:00:00,,"SWE"
19635,"Gurmail","Singh",1959/12/10 0:00:00,"Male","IND"
19636,"Gurdev","Singh",1933/8/12 0:00:00,"Male","IND"
19637,"Gurmit","Singh Kullar",,"Male","BIN"
19638,"Gurbaksh","Singh",1936/2/11 0:00:00,"Male","IND"
19639,"Inge","S?rensen",1924/7/18 0:00:00,"Female","DEN"
19640,"Rog¨¦rio","Sampaio",1967/9/12 0:00:00,"Male","BRA"
19641,"Teemu","Selaenne",1970/7/3 0:00:00,"Male","FIN"
19642,"Dennis","Stewart",1960/5/12 0:00:00,"Male","GBR"
19643,"Viktor","Smeds",1885/9/18 0:00:00,,"FIN"
19644,"Sami","Salo",1974/9/2 0:00:00,"Male","FIN"
19645,"Birute","Sakickiene",1968/11/26 0:00:00,"Female","LTU"
19646,"Irena","Szewinska",1946/5/24 0:00:00,"Female","POL"
19647,"Yury","Shlyapin",1932/2/11 0:00:00,,"URS"
19648,"Agostino","Straulino",1914/10/16 0:00:00,,"ITA"
19649,"Jesse","Sergent",,"Male","NZL"
19650,"Fredrik","Stillman",1966/8/22 0:00:00,,"SWE"
19651,"Galina","Savitskaya",1961/7/13 0:00:00,"Female","URS"
19652,"Allison","Schmitt",1990/6/7 0:00:00,"Female","USA"
19653,"Marko","Spittka",1971/4/22 0:00:00,"Male","GER"
19654,"Henry","Stapley",1883/4/29 0:00:00,,"GBR"
19655,"Dmitry","Sergeyev",1968/12/22 0:00:00,"Male","URS"
19656,"James","Slatton",1947/7/30 0:00:00,,"USA"
19657,"Helga","Seidler",1949/8/5 0:00:00,"Female","GDR"
19658,"Carolyn","Schuler",1943/1/5 0:00:00,"Female","USA"
19659,"Trendafil","Stoychev",1953/7/18 0:00:00,,"BUL"
19660,"Atanase","Sciotnic",1942/3/1 0:00:00,"Male","ROM"
19661,"Mikhail","Shchennikov",1967/12/24 0:00:00,"Male","RUS"
19662,"Kristina","Smigun",1977/2/23 0:00:00,"Female","EST"
19663,"Anja","Schneiderheinze-Stockel",1978/4/8 0:00:00,,"GER"
19664,"Lauri","Siering",1957/2/23 0:00:00,"Female","USA"
19665,"Pat","Spurgin",1965/8/10 0:00:00,"Female","USA"
19666,"Alfred","Schl?ppi",1898/1/30 0:00:00,,"SUI"
19667,"Peter","Seisenbacher",1960/3/25 0:00:00,"Male","AUT"
19668,"Marianne","Steinbrecher",1983/8/23 0:00:00,"Female","BRA"
19669,"Ileana","Silai",1941/10/14 0:00:00,"Female","ROM"
19670,"Anett","Schuck",1970/4/11 0:00:00,"Female","GER"
19671,"Wolfgang","Schmidt",1954/1/16 0:00:00,"Male","GDR"
19672,"Belinda","Snell",1981/1/10 0:00:00,"Female","AUS"
19673,"Calvin","Smith",1961/1/8 0:00:00,"Male","USA"
19674,"Georgios","Saridakis",,"Male","GRE"
19675,"Fredy","Schmidtke",1961/7/1 0:00:00,"Male","FRG"
19676,"Fred","Schmidt",1943/10/23 0:00:00,"Male","USA"
19677,"Jill","Sudduth",1971/9/9 0:00:00,"Female","USA"
19678,"Vilnos","Szabo",1964/12/30 0:00:00,,"ROM"
19679,"Andr¨¢s","Sallay",1953/12/15 0:00:00,,"HUN"
19680,"Ole","S?rensen",1883/9/22 0:00:00,,"NOR"
19681,"Kurt","Seiffert",1935/12/21 0:00:00,"Male","USA"
19682,"Svetlana","Semyonova",1958/5/11 0:00:00,"Female","URS"
19683,"Rudolf","Svensson",1899/3/27 0:00:00,,"SWE"
19684,"Ana Flavia","Sanglard",1970/6/20 0:00:00,"Female","BRA"
19685,"Lena","Schoneborn",,"Female","GER"
19686,"Eugen","Seiterle",1913/12/7 0:00:00,"Male","SUI"
19687,"Ragnar","Svensson",1882/12/31 0:00:00,,"SWE"
19688,"Jill","Savery",1972/5/2 0:00:00,"Female","USA"
19689,"Alexei","Seliverstov",1976/7/24 0:00:00,,"RUS"
19690,"Mohamed","Sulaiman",1969/11/23 0:00:00,"Male","QAT"
19691,"Ronald","Stretton",1930/2/13 0:00:00,"Male","GBR"
19692,"Andrey","Suraykin",1948/10/20 0:00:00,,"URS"
19693,"Sture","Sivertsen",1966/4/16 0:00:00,"Male","NOR"
19694,"Harald","Schmid",1957/9/29 0:00:00,"Male","FRG"
19695,"Rudolf","Stahl",1912/2/11 0:00:00,"Male","GER"
19696,"Emile","Sarrade",,,"FRA"
19697,"John","Sewell",1882/4/23 0:00:00,,"GBR"
19698,"Tatiana","Shchegoleva",1982/2/9 0:00:00,"Female","RUS"
19699,"Tatyana","Shchelkanova",1937/4/18 0:00:00,"Female","URS"
19700,"Gertr¨²d","Stefanek",1959/7/5 0:00:00,"Female","HUN"
19701,"Charles","Schaeffer",1904/12/6 0:00:00,"Male","USA"
19702,"Tom","Sandberg",1955/8/6 0:00:00,,"NOR"
19703,"Ian","Stewart",1949/1/15 0:00:00,"Male","GBR"
19704,"Vitaly","Savin",1966/1/23 0:00:00,"Male","URS"
19705,"Bob","Seagren",1946/10/17 0:00:00,"Male","USA"
19706,"Xiaobo","Song",1958/5/8 0:00:00,"Female","CHN"
19707,"Ninna","Swaab",1940/6/26 0:00:00,,"SWE"
19708,"Hulya","Senyurt",1973/11/10 0:00:00,"Female","TUR"
19709,"Zoltan","Szecsi",1977/12/22 0:00:00,"Male","HUN"
19710,"Harry","Stiff",1881/10/23 0:00:00,,"GBR"
19711,"Mohammad Ebrahim","Seifpour Saadabadi",1938/7/3 0:00:00,,"IRI"
19712,"Raymond","Stevens",1963/7/26 0:00:00,"Male","GBR"
19713,"Prithipal","Singh",1932/1/28 0:00:00,"Male","IND"
19714,"Kate","Sobrero",1976/8/23 0:00:00,,"USA"
19715,"Katy","Steding",1967/12/11 0:00:00,"Female","USA"
19716,"Gino","Sopracordevole",1904/9/24 0:00:00,"Male","ITA"
19717,"Uwe","Schwenker",1959/3/24 0:00:00,"Male","FRG"
19718,"Irina","Simagina",1982/5/25 0:00:00,"Female","RUS"
19719,"Ondrej","Stepanek",1979/11/28 0:00:00,"Male","CZR"
19720,"Patrik","Sj?berg",1965/1/5 0:00:00,"Male","SWE"
19721,"Leroy","Samse",1885/6/15 0:00:00,"Male","USA"
19722,"William","Smith",1924/5/16 0:00:00,"Male","USA"
19723,"Dinara","Safina",,"Female","RUS"
19724,"Viktoriya","Styopina",1976/2/21 0:00:00,"Female","UKR"
19725,"Cintia","Santos",1975/1/31 0:00:00,"Female","BRA"
19726,"Georgios","Simiriotis",,,"GRE"
19727,"Ivan","Sunara",1959/3/27 0:00:00,"Male","YUG"
19728,"Tove","S?by",1933/1/23 0:00:00,"Female","DEN"
19729,"Natalya","Sadova",1972/7/15 0:00:00,"Female","RUS"
19730,"Andreas","Schl¨¹tter",1972/8/17 0:00:00,"Male","GER"
19731,"Adrian","Simion",1961/8/2 0:00:00,"Male","ROM"
19732,"Sarah","Siegelaar",1981/10/4 0:00:00,"Female","NED"
19733,"Edward","Sanders",1930/3/24 0:00:00,,"USA"
19734,"Ole","S?ther",1870/1/23 0:00:00,,"NOR"
19735,"Antonio","Scaduto",,"Male","ITA"
19736,"Natalie","Steward",1943/4/30 0:00:00,"Female","GBR"
19737,"Pawel","Skrzecz",1957/8/25 0:00:00,,"POL"
19738,"Sandra","Schmirler",1963/6/11 0:00:00,"Female","CAN"
19739,"Teemu","Salo",1974/2/11 0:00:00,"Male","FIN"
19740,"George","Smith",,,"GBR"
19741,"Andr¨¢s","Sike",1965/7/18 0:00:00,,"HUN"
19742,"William","Smith",1928/9/17 0:00:00,,"USA"
